Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Filling Machine ,7/1/21 19:49,7/1/21 19:49,0.03333333507,531595,309135,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 19:49,7/1/21 19:52,2.599999905,531578,309148,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 19:52,7/1/21 19:52,0.03333333507,531603,309228,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 19:52,7/1/21 19:53,0.5833333135,531851,308857,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 19:53,7/1/21 19:53,0.8333333135,531847,308907,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 19:53,7/1/21 19:56,2.599999905,531490,308812,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 19:56,7/1/21 19:57,0.6166666746,531427,309181,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 19:57,7/1/21 19:57,0.3333333433,531453,308921,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 19:57,7/1/21 20:00,2.866666555,531543,309212,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:00,7/1/21 20:00,0.3166666627,531582,309306,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 20:00,7/1/21 20:02,2.116666555,531659,309288,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:02,7/1/21 20:02,0.05000000075,0,309115,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 20:02,7/1/21 20:03,0.9499999881,0,308855,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:03,7/1/21 20:06,2.950000048,10,309268,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 20:06,7/1/21 20:07,1.25,527,309907,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:07,7/1/21 20:08,0.2166666687,626,309866,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 20:08,7/1/21 20:08,0.4333333373,473,309733,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:08,7/1/21 20:39,30.56666756,462,310139,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/21 20:30,7/1/21 21:26,56.46736526,0,294,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:39,7/1/21 20:40,1.450000048,1264,310759,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 20:40,7/1/21 21:25,44.91666794,1109,310739,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:25,7/1/21 21:27,1.766666651,1489,310945,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 21:26,7/1/21 23:26,119.3688354,0,364,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:27,7/1/21 21:41,14.64999962,1477,310867,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:41,7/1/21 21:43,1.350000024,2787,312165,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 21:43,7/1/21 21:44,1.416666627,2462,311936,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:44,7/1/21 21:45,0.6000000238,2886,311959,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 21:45,7/1/21 21:45,0.400000006,2730,312147,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:45,7/1/21 21:46,0.5333333611,2992,312413,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 21:46,7/1/21 21:47,1.399999976,3179,312338,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 21:47,7/1/21 21:48,0.3833333254,3209,312193,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 21:48,7/1/21 22:03,15.13333321,3020,312362,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 22:03,7/1/21 22:21,18.29999924,15599,325066,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 22:21,7/1/21 22:27,5.550000191,15643,325340,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 22:27,7/1/21 22:27,0.5333333611,15831,325460,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 22:27,7/1/21 22:29,2.316666603,15984,325371,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 22:29,7/1/21 22:31,2.083333254,17293,326281,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 22:31,7/1/21 22:32,0.9666666389,17303,326473,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 22:32,7/1/21 23:22,49.73333359,52562,361825,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:22,7/1/21 23:29,7.150000095,52440,361962,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:26,7/1/21 23:49,22.81696701,0,107,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:29,7/1/21 23:31,1.799999952,53482,362963,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:31,7/1/21 23:31,0.2333333343,53503,362589,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:31,7/1/21 23:43,11.46666622,61374,370644,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:43,7/1/21 23:45,1.716666698,61078,370387,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:45,7/1/21 23:50,5.033333302,64625,373772,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:49,7/1/21 23:50,1.899999976,0,109,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:50,7/1/21 23:50,0.8666666746,64307,373806,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:50,7/1/21 23:56,5.5,68322,377197,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:50,7/1/21 23:51,0.2833999991,0,95,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:51,7/1/21 23:51,0.2333333343,0,56,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:51,7/1/21 23:54,2.933466673,0,187,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:54,7/1/21 23:55,0.9831833243,0,299,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:55,7/1/21 23:55,0.3335500062,0,443,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:55,7/1/21 23:56,0.5168833137,0,53,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/1/21 23:56,7/2/21 0:12,15.88326645,0,281,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:56,7/1/21 23:56,0.400000006,67852,377561,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:56,7/1/21 23:58,1.399999976,69023,378033,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/1/21 23:58,7/1/21 23:58,0,68912,378076,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/1/21 23:58,7/2/21 0:00,2.450000048,68884,378236,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:00,7/2/21 0:03,2.833333254,70797,380117,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:03,7/2/21 0:05,1.783333302,70680,380172,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:05,7/2/21 0:11,6.25,75092,384153,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:11,7/2/21 0:15,4,74958,384163,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:12,7/2/21 0:13,0.8833833337,0,55,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:13,7/2/21 0:17,4.349966526,0,363,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:15,7/2/21 0:17,2.266666651,75987,385310,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:17,7/2/21 0:18,1.199983358,0,285,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:17,7/2/21 0:18,0.3833333254,76110,385507,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:18,7/2/21 0:26,7.900000095,81504,390578,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:18,7/2/21 0:32,14.30003357,0,321,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:26,7/2/21 0:29,3.016666651,81703,390992,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 0:27,7/2/21 0:34,6.750016689,0,466,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:29,7/2/21 0:33,4.099999905,83815,393159,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:32,7/2/21 0:34,1.883299947,0,140,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:33,7/2/21 0:41,7.916666508,84173,393157,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 0:34,7/2/21 0:43,8.766716957,0,435,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:34,7/2/21 0:35,0.7000833154,0,482,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:35,7/2/21 0:35,0.2499833405,0,493,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:35,7/2/21 0:42,6.950066566,0,117,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:41,7/2/21 0:43,2.466666698,85541,395043,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:42,7/2/21 0:47,4.816549778,0,47,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 0:43,7/2/21 0:44,0.999933362,0,101,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:43,7/2/21 0:44,0.8666666746,85346,394717,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 0:44,7/2/21 0:47,3.600049973,0,229,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:44,7/2/21 0:44,0.03333333507,85393,394758,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:44,7/2/21 0:44,0.1333333403,85358,394686,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:44,7/2/21 0:45,0.5666666627,85562,395167,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:45,7/2/21 0:46,0.8166666627,85843,394814,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:46,7/2/21 0:48,2.400000095,87205,396158,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:47,7/2/21 0:48,0.6166666746,0,30,NO (No Order),Custard Creams
Biscuit Forming Machine ,7/2/21 0:47,7/2/21 0:49,1.333299994,0,444,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:48,7/2/21 0:49,1.883399963,0,166,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:48,7/2/21 0:49,0.8000000119,87304,396535,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 0:49,7/2/21 2:19,90.31691742,0,119,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:49,7/2/21 0:51,2.166666746,88231,397642,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 0:49,7/2/21 1:28,38.78351593,0,207,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 0:51,7/2/21 0:53,2.383333445,88417,397478,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 0:53,7/2/21 1:00,6.416666508,92527,401851,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:00,7/2/21 1:06,6.666666508,92873,401978,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:06,7/2/21 1:08,1.466666698,92987,402566,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:08,7/2/21 1:13,5.300000191,93292,402386,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:08,7/2/21 1:13,5.300000191,93316,402621,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:13,7/2/21 1:14,0.8500000238,93489,402654,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:14,7/2/21 1:14,0.4166666567,93325,402811,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:14,7/2/21 1:18,4.066666603,95946,405081,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:18,7/2/21 1:20,1.649999976,96142,405426,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:20,7/2/21 1:28,8,101427,410518,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:28,7/2/21 1:29,0.5333333611,101400,410604,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 1:28,7/2/21 1:53,24.6833992,0,333,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:29,7/2/21 1:32,3.150000095,103349,412662,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:32,7/2/21 1:32,0.6000000238,103195,412376,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:32,7/2/21 1:36,3.383333445,105536,414685,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:36,7/2/21 1:41,5.416666508,105527,414549,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:41,7/2/21 1:43,2.083333254,106633,415887,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:43,7/2/21 1:44,0.3833333254,106412,415987,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:44,7/2/21 1:54,10.38333321,113044,422651,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 1:53,7/2/21 1:53,0.2666666806,0,273,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 1:53,7/2/21 1:53,0.1833499968,0,258,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 1:53,7/2/21 2:19,25.36663246,0,340,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 1:54,7/2/21 1:54,0.4333333373,113174,422429,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 1:54,7/2/21 2:02,7.133333206,117768,427300,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:02,7/2/21 2:03,1.433333278,117845,427421,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:03,7/2/21 2:03,0.06666667014,117778,427224,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:03,7/2/21 2:09,5.683333397,117868,427260,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:09,7/2/21 2:19,10.66666698,125556,434643,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:19,7/2/21 2:20,1.349933386,0,362,CC (Changeover Cleaning),Custard Creams
Biscuit Forming Machine ,7/2/21 2:19,7/2/21 2:30,11.28334999,0,250,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:19,7/2/21 2:23,3.583333254,125603,434813,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:20,7/2/21 2:28,8.000450134,0,344,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:23,7/2/21 2:28,5.316666603,128782,438294,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:28,7/2/21 2:30,1.882916689,0,495,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:28,7/2/21 2:29,0.6666666865,129008,438206,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:29,7/2/21 2:29,0.03333333507,128699,438433,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:29,7/2/21 2:35,5.75,128704,438369,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:30,7/2/21 2:31,1.116666675,0,55,NO (No Order),Custard Creams
Biscuit Forming Machine ,7/2/21 2:30,7/2/21 15:09,758.472229,0,156,NO (No Order),Bourbon Creams
Biscuit Heating Machine ,7/2/21 2:30,7/3/21 19:17,2447.074219,0,406,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/2/21 2:31,7/2/21 2:34,3.316900015,0,382,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:34,7/2/21 2:36,1.700066686,0,421,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:35,7/2/21 2:43,8.366666794,134493,443867,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:36,7/2/21 2:37,0.9999499917,0,437,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:37,7/2/21 2:40,2.400016785,0,191,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:40,7/2/21 2:41,1.199966669,0,471,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:41,7/2/21 2:43,1.933333278,0,343,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:43,7/2/21 2:44,1.033349991,0,252,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:43,7/2/21 2:49,6.216666698,134472,443881,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:44,7/2/21 2:44,0.2166666687,0,166,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:44,7/2/21 2:44,0.1668666601,0,304,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:44,7/2/21 2:56,12.34991646,0,436,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:49,7/2/21 2:50,0.8666666746,134706,444378,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:50,7/2/21 2:51,1.133333325,135090,444193,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:51,7/2/21 2:52,1.016666651,135273,444461,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 2:52,7/2/21 2:54,1.383333325,135391,444574,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 2:54,7/2/21 3:00,6.516666889,139657,448685,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:56,7/2/21 2:58,1.283216715,0,463,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 2:58,7/2/21 3:02,4.133316517,0,138,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:00,7/2/21 3:02,1.600000024,139766,448619,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:02,7/2/21 3:04,1.716750026,0,436,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:02,7/2/21 3:07,4.900000095,142695,451881,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:04,7/2/21 3:05,1.916650057,0,223,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:05,7/2/21 3:07,1.066650033,0,395,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:07,7/2/21 3:36,29.56666756,0,223,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:07,7/2/21 3:10,3.233333349,142494,451868,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:10,7/2/21 3:30,20,156483,465664,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:30,7/2/21 3:31,0.8333333135,156668,465908,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:31,7/2/21 3:35,3.716666698,158920,467863,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:35,7/2/21 3:35,0.5333333611,158710,468161,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:35,7/2/21 3:36,1.283333302,159686,468999,NO (No Order),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:36,7/2/21 3:37,0.8667333126,0,466,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:36,7/2/21 3:39,2.416666746,159541,468643,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:37,7/2/21 3:52,15.31661701,0,339,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:39,7/2/21 3:43,4.216666698,161642,471173,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:43,7/2/21 3:48,4.599999905,161641,471006,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 3:48,7/2/21 3:48,0.150000006,161978,470915,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 3:48,7/2/21 4:54,66.03333282,161990,471140,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:52,7/2/21 3:53,0.3666000068,0,279,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 3:53,7/2/21 5:38,105.483902,0,252,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 4:54,7/2/21 4:56,2.283333302,162971,472163,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 4:56,7/2/21 4:58,1.766666651,162780,472341,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 4:58,7/2/21 4:58,0.03333333507,163097,472339,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 4:58,7/2/21 5:00,2.033333302,163235,472297,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:00,7/2/21 5:01,0.6499999762,162978,472405,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:01,7/2/21 5:02,1.200000048,163088,472421,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:02,7/2/21 5:03,1.366666675,163525,472997,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:03,7/2/21 5:30,26.58333397,163826,472894,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:30,7/2/21 5:36,6.166666508,167496,476841,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:36,7/2/21 5:36,0.4499999881,167606,476774,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:36,7/2/21 5:36,0.03333333507,167170,476564,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:36,7/2/21 5:37,0.1333333403,167393,476700,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:37,7/2/21 5:38,1.133333325,167711,477296,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:38,7/2/21 5:39,1.633333325,167868,477048,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 5:38,7/2/21 5:39,0.4666333199,0,123,CC (Changeover Cleaning),Custard Creams
Biscuit Boxing Machine ,7/2/21 5:39,7/2/21 14:52,553.5120239,0,40,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/2/21 5:39,7/2/21 5:42,2.616666555,169495,478440,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:42,7/2/21 5:57,15.21666622,169319,478800,CC (Changeover Cleaning),Custard Creams
Biscuit Filling Machine ,7/2/21 5:57,7/2/21 5:58,1.149999976,169744,479273,NO (No Order),Custard Creams
Biscuit Filling Machine ,7/2/21 5:58,7/2/21 6:21,22.29999924,169877,479108,CC (Changeover Cleaning),Custard Creams
